X,SampleID,Year,Sampling.Order,Season_Tucker2021,Month,chla.ug.per.L,Phosphate,Silicate,NitrateNitrite,Ammonia,DIN,DIN_DIP,Nitrate_Silicate,DIN_Silicate,Site,Time,SW.Temperature.at.site,Salinity,Depth,pH,Date1,Day.of.year,X19But,X19Hex,Allo,beta.Car,alph.Car,Chla,Chlb,Chlc1.2,Chlc.3,Cphlid,Diadino,Diato,Fuco,Lut,Neo,Peri,Prasino,Viola,Zea,Dva,Mva,Tchla,X19But.Rel,X19Hex.Rel,Allo.Rel,beta.Car.Rel,alph.Car.Rel,Chla.Rel,Chlb.Rel,Chlc1.2.Rel,Chlc.3.Rel,Cphlid.Rel,Diadino.Rel,Diato.Rel,Fuco.Rel,Lut.Rel,Neo.Rel,Peri.Rel,Prasino.Rel,Viola.Rel,Zea.Rel,Dva.Rel,Mva.Rel,Project,decimal_dat,Month_abb,PRO.mL,SYN.mL,PEUK.mL,HBACT.mL,RunFCM,Spatial,latitude,longitude,lln_micro,llp_micro,Log_Chla,Log_HBACT.mL,Log_SYN.mL,Log_PEUK.mL,Log_PRO.mL,Log_Phosphate,Log_Silicate,Log_NitrateNitrite,Log_Ammonia,Log_Lut.Rel,Log_Peri.Rel,Log_Dva.Rel,Log_plus_PRO.mL,Log_plus_Lut.Rel,Metagenome,Metagenome_ID
CBJa0609,CBJa0609,2020,25,Winter,January,1,NA,NA,NA,NA,NA,NA,NA,NA,CB,12:32:00,24.03,32.9,2.015,7.94,1/24/20,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.062842,Jan,1773,27483,6290,952536,Run2,Nearshore,21.45705,-157.81135,NA,NA,0,13.76688318,10.22132291,8.74671635,7.480428306,NA,NA,NA,NA,NA,NA,NA,7.480992163,NA,NA,NA
CBMa0629,CBMa0629,2020,26,Winter,March,2.1,NA,NA,NA,NA,NA,NA,NA,NA,CB,13:28:00,25.09,31.38,1.847,7.94,3/20/20,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.215847,Mar,8588,419215,38486,1278509,Run2,Nearshore,21.45705,-157.81135,NA,NA,0.741937345,14.06120511,12.94613919,10.55804982,9.058121159,NA,NA,NA,NA,NA,NA,NA,9.058237594,NA,NA,NA
CBMy0649,CBMy0649,2020,27,Spring,May,0.5,NA,NA,NA,NA,NA,NA,NA,NA,CB,12:34:00,27.03,33.08,1.999,7.9,5/14/20,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.36612,May,1681,121421,6999,1935680,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.693147181,14.47596924,11.70701912,8.853522561,7.427144133,NA,NA,NA,NA,NA,NA,NA,7.427738841,NA,NA,NA
CBJy0669,CBJy0669,2020,28,Summer,July,0.5,NA,NA,NA,NA,NA,NA,NA,NA,CB,14:03:00,28.14,32.99,1.973,7.66,7/21/20,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.551913,Jul,0,259176,15350,1482877,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.693147181,14.20949468,12.46526265,9.638870753,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
CBAu0689,CBAu0689,2020,29,Summer,August,0.4,NA,NA,NA,NA,NA,NA,NA,NA,CB,12:52:00,28.4,33.59,2.045,7.87,8/28/20,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.655738,Aug,0,83972,5541,1213695,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.916290732,14.00917998,11.33823869,8.619930269,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
CBSe0709,CBSe0709,2020,30,Summer,September,0.4,0.18,6.49,0.05,NA,NA,NA,0.01,NA,CB,14:00:00,27.93,35.58,2.093,7.86,9/22/20,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.724044,Sep,0,308942,13853,2168778,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.916290732,14.58967443,12.64090884,9.536257095,#NAME?,-1.714798428,1.870262531,-2.995732274,NA,NA,NA,NA,0,NA,NA,NA
CBNo0729,CBNo0729,2020,31,Fall,November,0.8,NA,NA,NA,NA,NA,NA,NA,NA,CB,13:45,26.42,34.58,2.242,8,11/16/20,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.874317,Nov,0,101252,9454,662332,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.223143551,13.40352222,11.52536774,9.154193211,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
CBDe0749,CBDe0749,2020,32,Fall,December,1.4,0.1,7.06,0.06,NA,NA,NA,0.01,NA,CB,12:51,25,34.73,2.079,7.76,12/23/20,358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2020.97541,Dec,2639,236552,22296,1352816,Run2,Nearshore,21.45705,-157.81135,NA,NA,0.336472237,14.1176989,12.37392334,10.01216257,7.878155337,-2.302585093,1.954445052,-2.813410717,NA,NA,NA,NA,7.878534196,NA,NA,NA
CBFe0769,CBFe0769,2021,33,Winter,February,9.9,0.11,3.72,0.07,NA,NA,NA,0.02,NA,CB,14:08,23.4,34.77,2.01,7.6,2/12/21,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.115068,Feb,3874,76513,8561,982487,Run2,Nearshore,21.45705,-157.81135,NA,NA,2.292534757,13.79784239,11.24521594,9.054972285,8.262042844,-2.207274913,1.313723668,-2.659260037,NA,NA,NA,NA,8.262300942,NA,NA,NA
CBAp0789,CBAp0789,2021,34,Spring,April,0.7,NA,NA,NA,NA,NA,NA,NA,NA,CB,13:24,24.61,34.32,1.912,7.83,4/16/21,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.287671,Apr,2009,119569,7629,1365737,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.356674944,14.12720477,11.69164889,8.939712054,7.605392365,NA,NA,NA,NA,NA,NA,NA,7.605890001,NA,NA,NA
CBMy0819,CBMy0819,2021,35,Spring,May,0.7,0.1,6.8,0.06,NA,NA,NA,0.01,NA,CB,12:48,25.79,34.91,2.05,7.72,5/24/21,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.391781,May,5239,391824,18830,1458191,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.356674944,14.19270718,12.87856804,9.843206622,8.563885919,-2.302585093,1.916922612,-2.813410717,NA,NA,NA,NA,8.564076777,NA,NA,NA
CBJu0839,CBJu0839,2021,36,Summer,June,0.5,NA,NA,NA,NA,NA,NA,NA,NA,CB,13:04,27.14,38.98,1.992,7.67,6/21/21,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2021.468493,Jun,2035,255710,18186,1797951,Run2,Nearshore,21.45705,-157.81135,NA,NA,-0.693147181,14.40215824,12.45179927,9.808407346,7.618251098,NA,NA,NA,NA,NA,NA,NA,7.618742378,NA,NA,NA
HPAu0034,HPAu0034,2017,1,Summer,August,1,0.14,15.13,0.82,0.35,1.17,8.36,0.05,0.08,HP1,7:56:00,27.57,34.59,1.8,7.89,8/23/17,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.641096,Aug,0,131321,7944,1168617,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0,13.97133156,11.78539999,8.980172206,#NAME?,-1.966112856,2.716679528,-0.198450939,-1.049822124,NA,NA,NA,0,NA,NA,NA
HPSe0054,HPSe0054,2017,2,Summer,September,1.3,0.11,9.72,0.59,0.3,0.89,8.09,0.06,0.09,HP1,7:50:00,27,34.71,1.589,7.48,9/20/17,263,22.7,68.1,25.3,101.9,0,1369.5,114.5,80.8,0,27,46.2,55,248,14.5,0,114.4,97.1,20.5,135.8,176.03,1148.9,1324.93,0.017132981,0.051398942,0.019095348,0.076909724,0,1.033639513,0.08641966,0.060984354,0,0.020378435,0.034869767,0.041511627,0.1871797,0.010943974,0,0.086344184,0.073286891,0.015472516,0.102495981,0.132859849,0.867140151,KByT,2017.717808,Sep,0,117127,8417,1300004,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.262364264,14.0778779,11.6710141,9.038008749,#NAME?,-2.207274913,2.274185618,-0.527632742,-1.203972804,-4.514966294,-2.44941383,-2.018460473,0,0.010884522,Yes,KSe054HP
HPNo0074,HPNo0074,2017,3,Fall,November,1,0.09,3.88,0.14,NA,NA,NA,0.04,NA,HP1,9:56:00,26.5,34.1,2.38,7.98,11/1/17,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2017.832877,Nov,1064,56725,14903,815214,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0,13.61120593,10.94597031,9.609317814,6.96979067,-2.407945609,1.355835154,-1.966112856,NA,NA,NA,NA,6.970730078,NA,NA,NA
HPDe0094,HPDe0094,2017,4,Fall,December,1.1,0.09,9.66,0.58,0.21,0.79,8.78,0.06,0.08,HP1,13:33:00,23.9,35.2,1.9,8.16,12/8/17,342,13.4,31.3,43.2,46.8,8.7,627.1,125.9,48.7,4.5,48.6,34,8,60.2,9.7,12.4,42.5,39.2,33.6,85.5,99.4,502.58,601.98,0.022259876,0.051995083,0.071763182,0.077743447,0.014452307,1.041728961,0.209143161,0.080899698,0.007475331,0.080733579,0.056480282,0.013289478,0.100003322,0.016113492,0.020598691,0.070600352,0.065118442,0.055815808,0.142031297,0.165121765,0.834878235,KByT,2017.934247,Dec,17805,55241,11187,865360,Run_Jan2022,Nearshore,21.43688,-157.80331,NA,NA,0.09531018,13.67090088,10.91946071,9.322507669,9.787234596,-2.407945609,2.267993648,-0.544727175,-1.560647748,-4.128098346,-2.650720149,-1.801072108,9.787290758,0.015985048,NA,NA
HPJa0116,HPJa0116,2018,5,Winter,January,2,0.07,4.7,0.17,0.02,0.19,2.71,0.04,0.04,HP1,8:48:00,24.02,33.85,1.7,7.62,1/29/18,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.076712,Jan,7839,117298,5712,1594502,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.693147181,14.28207202,11.67247298,8.650324504,8.966866554,-2.659260037,1.547562509,-1.771956842,-3.912023005,NA,NA,NA,8.966994113,NA,NA,NA
HPFe0136,HPFe0136,2018,6,Winter,February,2.5,0.07,10.65,0.23,0.53,0.76,10.86,0.02,0.07,HP1,12:51:00,23.98,34.3,2.134,8.13,2/21/18,52,105.5,61.4,66.6,175.4,4.4,2295.1,206.2,248.1,0,277.6,136.7,13.8,697.3,16.2,13.2,67.6,104.6,29.5,296,210.16,2031.69,2241.85,0.047059348,0.027388095,0.029707608,0.078238954,0.001962665,1.023752704,0.091977608,0.110667529,0,0.123826304,0.060976426,0.00615563,0.311037759,0.007226175,0.005887994,0.030153668,0.046657894,0.013158775,0.132033811,0.093744006,0.906255994,KByT,2018.139726,Feb,7905,446041,27207,2132248,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.916290732,14.57268738,13.00816616,10.21122957,8.97525075,-2.659260037,2.365559892,-1.46967597,-0.634878272,-4.930045428,-3.501448705,-2.367187552,8.975377244,0.007200191,NA,NA
HP156_R2,HP156_R2,2018,7,Winter,March,1.3,0.05,4.2,0.36,NA,NA,NA,0.09,NA,HP1,8:23:00,23.96,34.19,1.75,7.89,3/28/18,87,14.1,27.8,22.3,70.7,5.6,804.8,123.7,36.4,0,16.2,31.7,3.9,93,7.3,12.9,15.6,34.2,21.9,195.7,122.35,651.44,773.78,0.018222234,0.035927525,0.028819561,0.09136964,0.007237199,1.040088914,0.159864561,0.047041795,0,0.020936183,0.040967717,0.005040192,0.120189201,0.009434206,0.016671405,0.020160769,0.044198609,0.028302618,0.252914265,0.158119879,0.841893045,KByT,2018.235616,Mar,24752,318330,22782,1448198,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.262364264,14.18583058,12.67084386,10.03372603,10.11666157,-2.995732274,1.435084525,-1.021651248,NA,-4.663413258,-3.904016692,-1.844401806,10.11670197,0.009389982,Yes,KMa156HP
HPMy0176,HPMy0176,2018,8,Spring,May,1.3,0.08,8.31,0.45,NA,NA,NA,0.05,NA,HP1,11:53:00,24.59,33.75,1.89,8.08,5/1/18,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.328767,May,3992,133133,16085,1244539,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.262364264,14.03427574,11.79910391,9.68564244,8.292047637,-2.525728644,2.117459609,-0.798507696,NA,NA,NA,NA,8.292298107,NA,NA,NA
HPJn0196,HPJn0196,2018,9,Spring,June,1.8,0.1,17.89,0.57,0.02,0.59,5.9,0.03,0.03,HP1,11:23:00,25.5,33.81,1.924,8.05,6/1/18,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.413699,Jun,906,151175,13328,1293950,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.587786665,14.07321011,11.92619339,9.497622364,6.809039306,-2.302585093,2.884241898,-0.562118918,-3.912023005,NA,NA,NA,6.81014245,NA,NA,NA
HPJn0216,HPJn0216,2018,10,Spring,June,1,0.09,9.62,0.78,0.28,1.06,11.78,0.08,0.11,HP1,11:20:00,27.94,33.3,2.07,8.01,6/19/18,170,7,21.6,33.9,60.7,4.6,599.2,59.4,20.2,0,23,42.7,11.9,63.1,17.4,7.1,13.4,21.3,20.8,197.8,104.42,468.3,572.72,0.012222377,0.037714765,0.059191228,0.105985473,0.008031848,1.046235508,0.103715603,0.035270289,0,0.04015924,0.074556502,0.020778042,0.110176002,0.030381338,0.012396983,0.023397123,0.037190948,0.036317921,0.345369465,0.18232295,0.81767705,KByT,2018.463014,Jun,2679,122392,11634,1191688,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0,13.99088135,11.71498429,9.361687124,7.89319887,-2.407945609,2.263844265,-0.248461359,-1.272965676,-3.493926741,-3.755142213,-1.701975714,7.893572074,0.029928965,NA,NA
HPJy0244,HPJy0244,2018,11,Summer,July,1.6,0.07,8.52,0.21,NA,NA,NA,0.02,NA,HP1,11:54:00,26.92,34.13,2.29,7.94,7/23/18,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2018.556164,Jul,4084,256602,21718,1691473,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.470003629,14.3411103,12.45528153,9.985896689,8.314832179,-2.659260037,2.142416341,-1.560647748,NA,NA,NA,NA,8.315077007,NA,NA,NA
HPSe0264,HPSe0264,2018,12,Summer,September,2,0.09,12.56,0.29,NA,NA,NA,0.02,NA,HP1,13:43:00,28.15,31.81,1.85,7.92,9/11/18,254,12,51.7,81.8,204.4,10.4,1877,240.2,85,10.6,124,84.7,12.9,114.4,18.4,26.6,97.1,57.4,60.4,655.4,106.09,1744.04,1850.14,0.006485996,0.027943831,0.04421287,0.110478126,0.005621196,1.01451782,0.129828013,0.045942469,0.005729296,0.067021955,0.045780319,0.006972445,0.061833159,0.009945193,0.01437729,0.052482515,0.031024679,0.032646178,0.354243463,0.057341607,0.942652988,KByT,2018.693151,Sep,0,471199,22427,1903444,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.693147181,14.45917543,13.06303579,10.01802087,#NAME?,-2.407945609,2.530517161,-1.237874356,NA,-4.61066596,-2.947275212,-2.858728793,0,0.009896065,NA,NA
HPOc0290,HPOc0290,2018,13,Fall,October,2.1,0.12,22.73,0.18,NA,NA,NA,0.01,NA,HP1,13:35:00,27.31,33.67,2.31,7.92,10/11/18,284,17.4,62.3,122.5,172.6,13.4,2178.3,278.3,150.8,8.5,137.2,97.1,10.9,234.7,19.1,24.2,95.5,72.8,60.1,436,116.97,2031.76,2148.73,0.008097807,0.028993871,0.05701042,0.080326518,0.006236242,1.013761617,0.129518367,0.070180991,0.003955825,0.063851671,0.045189484,0.005072764,0.109227311,0.008888972,0.011262467,0.044444858,0.033880478,0.02797001,0.202910556,0.054436807,0.945563193,KByT,2018.775342,Oct,4714,365759,19276,2029592,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.741937345,14.52334535,12.80972993,9.866616078,8.458292083,-2.120263536,3.123685638,-1.714798428,NA,-4.722943872,-3.113506004,-2.910714755,8.458504195,0.008849698,Yes,KOc290HP
HPNo0322,HPNo0322,2018,14,Fall,November,1.4,0.11,14.28,1.1,0.24,1.34,12.18,0.08,0.09,HP1,13:26:00,28.04,33.88,2.046,7.62,11/9/18,313,6.7,21.9,66.4,69.3,8.2,1047.5,140.8,59.9,7.7,41,43.8,10.9,146.5,8.1,11.8,28.8,31.4,25.8,107.1,81.92,944.88,1026.8,0.006525127,0.021328399,0.064666926,0.067491235,0.007985976,1.02015972,0.137125049,0.05833658,0.007499026,0.039929879,0.042656798,0.010615504,0.142676276,0.007888586,0.011492014,0.028048305,0.030580444,0.025126607,0.104304636,0.079781847,0.920218153,KByT,2018.854795,Nov,26,63908,7511,1192869,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.336472237,13.99187189,11.06519983,8.924123892,3.258096538,-2.207274913,2.658859957,0.09531018,-1.427116356,-4.842338374,-3.573827077,-2.528459282,3.295836866,0.007857634,NA,NA
HPJa0354,HPJa0354,2019,15,Winter,January,1.7,0.09,6.31,0.31,0.09,0.4,4.44,0.05,0.06,HP1,11:36:00,24.3,34.9,2.073,7.82,1/11/19,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.027397,Jan,8469,164096,10505,1132428,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.530628251,13.93987456,12.0082069,9.259606613,9.044167717,-2.407945609,1.842135677,-1.171182982,-2.407945609,NA,NA,NA,9.044285788,NA,NA,NA
HPFe0386,HPFe0386,2019,16,Winter,February,2.5,0.08,13.01,0.16,NA,NA,NA,0.01,NA,HP1,12:50:00,23.51,32.85,1.897,7.81,2/25/19,56,6.4,46.8,83.4,106.1,12.6,1760.3,271,251.5,39.6,269.4,61.9,9.9,424,24.3,16.4,17.3,66.4,38.9,25.3,55.62,1690.63,1746.26,0.003664975,0.026800133,0.047759211,0.060758421,0.00721542,1.00804004,0.155188804,0.144022081,0.022677035,0.15427256,0.035447184,0.005669259,0.242804622,0.013915454,0.0093915,0.009906887,0.03802412,0.022276179,0.014488106,0.031850927,0.968143346,KByT,2019.150685,Feb,0,27601,10518,1724444,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.916290732,14.36041524,10.22560728,9.260843354,#NAME?,-2.525728644,2.565718293,-1.832581464,NA,-4.274755258,-4.614525107,-3.446688792,0,0.013819523,Yes,KFe386HP
HPMa0418,HPMa0418,2019,17,Winter,March,1.2,0.11,16.57,0.39,0.13,0.52,4.73,0.02,0.03,HP1,12:17:00,24.07,34.54,2.13,7.78,3/21/19,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.216438,Mar,2364,73638,11647,1540770,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.182321557,14.24779285,11.20691648,9.362803915,7.768110379,-2.207274913,2.807593831,-0.94160854,-2.040220829,NA,NA,NA,7.768533301,NA,NA,NA
HPAp0450,HPAp0450,2019,18,Spring,April,2.6,0.11,14.32,0.28,NA,NA,NA,0.02,NA,HP1,14:15:00,28.65,35.92,1.822,7.7,4/22/19,112,2.2,5.7,5.4,7.2,1.4,103.5,19.6,6.8,0,4.4,8,2.5,18.7,0,2.3,3.2,4.8,5.6,15.7,0,104.19,104.19,0.02111527,0.054707745,0.05182839,0.069104521,0.01343699,0.993377483,0.188117862,0.065265381,0,0.04223054,0.076782801,0.023994625,0.179479797,0,0.022075055,0.03071312,0.04606968,0.05374796,0.150686246,0,1,KByT,2019.30411,Apr,0,119123,25789,1566389,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.955511445,14.26428353,11.68791185,10.15770332,#NAME?,-2.207274913,2.661657162,-1.272965676,NA,#NAME?,-3.483065354,#NAME?,0,0,NA,NA
HPMy0487,HPMy0487,2019,19,Spring,May,1.2,0.06,15.08,0.2,0.03,0.23,3.83,0.01,0.02,HP1,12:36:00,27.8,35.5,2.136,7.66,5/21/19,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.383562,May,13065,391719,22020,2342683,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.182321557,14.66680741,12.87830002,9.99970641,9.477692178,-2.813410717,2.713369363,-1.609437912,-3.506557897,NA,NA,NA,9.477768715,NA,NA,NA
HPJn0507,HPJn0507,2019,20,Spring,June,1.1,0.11,13.12,0.46,0.11,0.57,5.18,0.04,0.04,HP1,12:03:00,28.28,36.3,1.973,7.66,6/14/19,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.449315,Jun,2521,211025,13551,1648535,Run_Aug2022,Nearshore,21.43688,-157.80331,NA,NA,0.09531018,14.31539757,12.25973189,9.514215624,7.832410927,-2.207274913,2.574137784,-0.776528789,-2.207274913,NA,NA,NA,7.832807517,NA,NA,NA
HPAu0527,HPAu0527,2019,21,Summer,August,1.2,NA,NA,NA,NA,NA,NA,NA,NA,HP1,12:44:00,29.34,33.05,1.973,7.55,8/13/19,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.613699,Aug,0,266963,37173,1645016,Run2,Nearshore,21.43688,-157.80331,NA,NA,0.182321557,14.31326067,12.49486535,10.52333797,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
HPAu0547,HPAu0547,2019,22,Summer,August,1.8,NA,NA,NA,NA,NA,NA,NA,NA,HP1,12:03:00,28.74,33.16,2.1,7.36,8/29/19,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.657534,Aug,0,479406,51145,2238647,Run2,Nearshore,21.43688,-157.80331,NA,NA,0.587786665,14.62138222,13.08030312,10.84242001,#NAME?,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
HPOc0567,HPOc0567,2019,23,Fall,October,0.9,NA,NA,NA,NA,NA,NA,NA,NA,HP1,9:15:00,28.03,33.28,2.01,7.89,10/7/19,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KByT,2019.764384,Oct,1392,322270,18803,1500800,Run2,Nearshore,21.43688,-157.80331,NA,NA,-0.105360516,14.22150886,12.68314498,9.841771711,7.238496841,NA,NA,NA,NA,NA,NA,NA,7.239214974,NA,NA,NA
