,Domain,Supergroup,Phylum,Class,Order,Family,Genus,Species,ASV,Curated
95e3058a42f2fdc194d7c50e4153e29b,D_0__Bacteria,D_0__Bacteria,,,,,,,95e3058a42f2fdc194d7c50e4153e29b,
8c9472c666549789d5e50bd3941b463d,D_0__Bacteria,D_0__Bacteria,,,,,,,8c9472c666549789d5e50bd3941b463d,
f701e1d8e999bd09205deb6d7cdcf9dd,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,f701e1d8e999bd09205deb6d7cdcf9dd,
8062dd1eb6fff45294a5fc64100fb90e,D_0__Bacteria,D_0__Bacteria,,,,,,,8062dd1eb6fff45294a5fc64100fb90e,
ea45f0ed7f6ea2a180fea40fa9791369,D_0__Bacteria,D_0__Bacteria,,,,,,,ea45f0ed7f6ea2a180fea40fa9791369,
73a1ded01b7dd7bb1b1dd425e7d988d4,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Peptostreptococcales-Tissierellales,,,,73a1ded01b7dd7bb1b1dd425e7d988d4,
fcedc4fae9022ec30b4c177875fe2e63,D_0__Bacteria,D_0__Bacteria,,,,,,,fcedc4fae9022ec30b4c177875fe2e63,
692bbb6ba2faa19403c25a84fc792810,D_0__Bacteria,D_0__Bacteria,,,,,,,692bbb6ba2faa19403c25a84fc792810,
2aa1784b987c73d06cccef07f7de6e53,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,2aa1784b987c73d06cccef07f7de6e53,
3583a4aa69e11b1aa3f50b4a33cca43d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,3583a4aa69e11b1aa3f50b4a33cca43d,
6fc2939fdb642db2676a2944114d7099,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,6fc2939fdb642db2676a2944114d7099,
ea5136b2aa4d4013ef92868cc6bf03c0,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,ea5136b2aa4d4013ef92868cc6bf03c0,
45d28f9c538f75f92a41c7eaa1dbb454,D_0__Bacteria,D_0__Bacteria,,,,,,,45d28f9c538f75f92a41c7eaa1dbb454,
549efa985b0909ce37d6a727a0e695ea,D_0__Bacteria,D_0__Bacteria,,,,,,,549efa985b0909ce37d6a727a0e695ea,
8ff832114b7cb16411a4c572e7a2535d,D_0__Bacteria,D_0__Bacteria,,,,,,,8ff832114b7cb16411a4c572e7a2535d,
63917611c97ec8a734114a639744e058,D_0__Bacteria,D_0__Bacteria,,,,,,,63917611c97ec8a734114a639744e058,
49a4d40af98bfa5765f441f7fb904b95,D_0__Bacteria,D_0__Bacteria,,,,,,,49a4d40af98bfa5765f441f7fb904b95,
5ad2b550e514d796c04e58f82af114c4,D_0__Bacteria,D_0__Bacteria,,,,,,,5ad2b550e514d796c04e58f82af114c4,
03f65a0f9f6db640f9cfa3a210e3c489,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,03f65a0f9f6db640f9cfa3a210e3c489,
3c94e6c82fc4128d09cd8880200c78d3,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,,,,3c94e6c82fc4128d09cd8880200c78d3,
a1d5629f5805de931c25b0c6979cae04,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,a1d5629f5805de931c25b0c6979cae04,
9162cc19fb7143f7d373dc0f046f6c01,D_0__Bacteria,D_0__Bacteria,,,,,,,9162cc19fb7143f7d373dc0f046f6c01,
e8094efbcbbc37d59a513e11f43608b0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,e8094efbcbbc37d59a513e11f43608b0,
ec7aaefd6b95b47d25d24a6686a8b97b,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,D_4__Saprospiraceae,,,ec7aaefd6b95b47d25d24a6686a8b97b,
f70d1e836c06c637cdadc18c84153e2d,D_0__Bacteria,D_0__Bacteria,,,,,,,f70d1e836c06c637cdadc18c84153e2d,
2f651f375efd55d239e471b0971ff381,D_0__Bacteria,D_0__Bacteria,,,,,,,2f651f375efd55d239e471b0971ff381,
ce33cb3711bde3721f952ecd1f32e965,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Alteromonadaceae,,,ce33cb3711bde3721f952ecd1f32e965,
7f1cddcdcc7cf52c50e85cd1bff0224e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Fokiniaceae,,,7f1cddcdcc7cf52c50e85cd1bff0224e,
8a519250e77555d40e234a661c8f3397,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,8a519250e77555d40e234a661c8f3397,
7c1a9ab15921cdc196d7f03907aaee3d,D_0__Bacteria,D_0__Bacteria,,,,,,,7c1a9ab15921cdc196d7f03907aaee3d,
2766c7749191c010c0ab0a7fb4a93f67,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,2766c7749191c010c0ab0a7fb4a93f67,
1525c6e221186e1a17190d49358085cf,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,1525c6e221186e1a17190d49358085cf,
109f5650d93ae5ef4a0d7151700a916c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,109f5650d93ae5ef4a0d7151700a916c,
ed0c1bcc72328172861423e593cbe740,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,ed0c1bcc72328172861423e593cbe740,
f3fad6ca45277aa883f3603e528c365e,D_0__Bacteria,D_0__Bacteria,,,,,,,f3fad6ca45277aa883f3603e528c365e,
7bb434e0659e64f98afa5c34c4398efa,D_0__Bacteria,D_0__Bacteria,,,,,,,7bb434e0659e64f98afa5c34c4398efa,
6ae76e6b8793fa0f0fd56c26075a2d2b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Francisellales,D_4__Francisellaceae,,,6ae76e6b8793fa0f0fd56c26075a2d2b,
a124539305cd2c36abf230049966abd0,D_0__Bacteria,D_0__Bacteria,D_1__Campilobacterota,D_2__Campylobacteria,D_3__Campylobacterales,D_4__Arcobacteraceae,,,a124539305cd2c36abf230049966abd0,
afc09a5fbce2991f8b12e314ccf7cd46,D_0__Bacteria,D_0__Bacteria,,,,,,,afc09a5fbce2991f8b12e314ccf7cd46,
b3eeb24b1c23dbb9247fd6a66783ec73,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,,,,b3eeb24b1c23dbb9247fd6a66783ec73,
4d754ccbc7357deba14439cbdb01d708,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobacteria,D_3__Desulfobacterales,D_4__Desulfobacteraceae,,,4d754ccbc7357deba14439cbdb01d708,
2f62d764e1599eddc03b5a52fe0b4876,D_0__Bacteria,D_0__Bacteria,,,,,,,2f62d764e1599eddc03b5a52fe0b4876,
c1ecfc431b52d502e2965647ce8a910d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Puniceispirillales,D_4__SAR116_clade,,,c1ecfc431b52d502e2965647ce8a910d,
eed23b12234a48dd5cafa7c977b04a85,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,eed23b12234a48dd5cafa7c977b04a85,
6e3e60718571dd984ccd0142cff811bc,D_0__Bacteria,D_0__Bacteria,,,,,,,6e3e60718571dd984ccd0142cff811bc,
ec3a31e1d229b54363c49900bbad504d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,D_4__Clade_I,,,ec3a31e1d229b54363c49900bbad504d,
fca59b182cad350b2da6448f11848bdf,D_0__Bacteria,D_0__Bacteria,,,,,,,fca59b182cad350b2da6448f11848bdf,
5577ffea87f7907c6365de72dbde131e,D_0__Bacteria,D_0__Bacteria,,,,,,,5577ffea87f7907c6365de72dbde131e,
88507fd5faae9254efe1fb273978937f,D_0__Bacteria,D_0__Bacteria,,,,,,,88507fd5faae9254efe1fb273978937f,
d50571ff0295055cebf029941459d2cd,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Cytophagales,D_4__Cyclobacteriaceae,,,d50571ff0295055cebf029941459d2cd,
afa3da5dd680ee89220b51f7c32fae54,D_0__Bacteria,D_0__Bacteria,,,,,,,afa3da5dd680ee89220b51f7c32fae54,
9bc2720d3969d115864835b22c943cbf,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,9bc2720d3969d115864835b22c943cbf,
bab2f765747ea04dc5b5aca165788c47,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,bab2f765747ea04dc5b5aca165788c47,
9e3e8103807cddcbd50b3bde93a495ac,D_0__Bacteria,D_0__Bacteria,,,,,,,9e3e8103807cddcbd50b3bde93a495ac,
f6c1d835209d4d3a93234c327042f9f2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales,D_4__Hyphomonadaceae,,,f6c1d835209d4d3a93234c327042f9f2,
0d815c77d9eba5abb9ceb6ce63cdc419,D_0__Bacteria,D_0__Bacteria,,,,,,,0d815c77d9eba5abb9ceb6ce63cdc419,
bcb61e701bb2d6a4d3d233972e4f9c3c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,,,,bcb61e701bb2d6a4d3d233972e4f9c3c,
11b9126f9d90d4efa2e42691af9434af,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfuromonadia,,,,,11b9126f9d90d4efa2e42691af9434af,
111f1ff85a8e39c6ed4f83822aecacd2,D_0__Bacteria,D_0__Bacteria,,,,,,,111f1ff85a8e39c6ed4f83822aecacd2,
15b32bce68b8f3d644c511a843aa514e,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,15b32bce68b8f3d644c511a843aa514e,
26199889ce9cf328bdec0a3665ab8cc3,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,26199889ce9cf328bdec0a3665ab8cc3,
09d93d4b152d1811cd4140bd3d284449,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,09d93d4b152d1811cd4140bd3d284449,
14157f8336332d2871ea36abf43cb834,D_0__Bacteria,D_0__Bacteria,,,,,,,14157f8336332d2871ea36abf43cb834,
2a7ba11b88970a6ebc58bb3b1c76b098,D_0__Bacteria,D_0__Bacteria,,,,,,,2a7ba11b88970a6ebc58bb3b1c76b098,
ec39182d39cb55954d6bcd92e2c6d899,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,,,ec39182d39cb55954d6bcd92e2c6d899,
722e5a5493e4e65c964cfbc9ac88ee6f,D_0__Bacteria,D_0__Bacteria,,,,,,,722e5a5493e4e65c964cfbc9ac88ee6f,
c1e4b56adec0b638a71f01122937ceec,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,c1e4b56adec0b638a71f01122937ceec,
a441f391a6e59e5c78bf1f20c6a44060,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,a441f391a6e59e5c78bf1f20c6a44060,
b2f568c983b4656860b853baa57818b0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,b2f568c983b4656860b853baa57818b0,
133b6066b32521923a78b572e5b868bb,D_0__Bacteria,D_0__Bacteria,,,,,,,133b6066b32521923a78b572e5b868bb,
f052932cd5ac010190ace5a013f09c1f,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Vibrionales,D_4__Vibrionaceae,,,f052932cd5ac010190ace5a013f09c1f,
7909d4fcac6949ca5e48ed7424ee4a45,D_0__Bacteria,D_0__Bacteria,,,,,,,7909d4fcac6949ca5e48ed7424ee4a45,
4e8c9e28a9ec0282a53d45832621c21f,D_0__Bacteria,D_0__Bacteria,,,,,,,4e8c9e28a9ec0282a53d45832621c21f,
d81b77e639c00619ed812142d4aa5f39,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Rhizobiaceae,,,d81b77e639c00619ed812142d4aa5f39,
765dda63d59eb93ef0361ece7bdeb95b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,765dda63d59eb93ef0361ece7bdeb95b,
a02a6598b3f764d7c8498e56fe4dda7e,D_0__Bacteria,D_0__Bacteria,,,,,,,a02a6598b3f764d7c8498e56fe4dda7e,
5bbdd8f74ccfadbba84fa0a0222f16a7,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,,,,5bbdd8f74ccfadbba84fa0a0222f16a7,
fdfe2e281ec9d253ea5ceea55aeb6230,D_0__Bacteria,D_0__Bacteria,,,,,,,fdfe2e281ec9d253ea5ceea55aeb6230,
9729bb8df4e44fc49ac0b6f808506a9b,D_0__Bacteria,D_0__Bacteria,,,,,,,9729bb8df4e44fc49ac0b6f808506a9b,
0254751e851690540b9217bbc41464ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,0254751e851690540b9217bbc41464ed,
43cc0250e586bbc87a305b9d712ac7d8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,,,,43cc0250e586bbc87a305b9d712ac7d8,
fdb3894bea4393c82829117ed0742d9b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,fdb3894bea4393c82829117ed0742d9b,
7cf40b443808ebb3620c65e408906633,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,7cf40b443808ebb3620c65e408906633,
502042eab0b558a35a42d163818a7738,D_0__Bacteria,D_0__Bacteria,,,,,,,502042eab0b558a35a42d163818a7738,
cbe5f522ec195006f3b2ca2ab6b404b4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,cbe5f522ec195006f3b2ca2ab6b404b4,
a9764d0debf353e48692d3c7f8bd76ce,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,a9764d0debf353e48692d3c7f8bd76ce,
f1cd9f838c58041363c665fd70fff176,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,f1cd9f838c58041363c665fd70fff176,
23db6dada56e0e69aa8fcd1b96c087cd,D_0__Bacteria,D_0__Bacteria,,,,,,,23db6dada56e0e69aa8fcd1b96c087cd,
91b5f834022646cc8b6a24e3ae6b6621,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cellvibrionales,D_4__Halieaceae,,,91b5f834022646cc8b6a24e3ae6b6621,
2751b700ea017621538a9c3c1a5d3c0a,D_0__Bacteria,D_0__Bacteria,,,,,,,2751b700ea017621538a9c3c1a5d3c0a,
493ef90e7f029553915193d747bfbe56,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,493ef90e7f029553915193d747bfbe56,
8ee00ddd2faebbfb52d0bce101b243b9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,8ee00ddd2faebbfb52d0bce101b243b9,
cfd2817cb589b0c67527a30f4ab1d62a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Chitinophagales,,,,cfd2817cb589b0c67527a30f4ab1d62a,
89aa420f787d8410b4f454984cac2816,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,89aa420f787d8410b4f454984cac2816,
fb144e0599e19385899ae1093f50e6ff,D_0__Bacteria,D_0__Bacteria,,,,,,,fb144e0599e19385899ae1093f50e6ff,
4621dd62d31f213efd051e78acaa8ce4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Burkholderiales,D_4__Nitrosomonadaceae,,,4621dd62d31f213efd051e78acaa8ce4,
8bedd2075da4b029c060f241135087c0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,,,,8bedd2075da4b029c060f241135087c0,
0be4fcbf319554548185f5fae4bbf870,D_0__Archaea,D_0__Archaea,D_1__Crenarchaeota,D_2__Nitrososphaeria,D_3__Nitrosopumilales,D_4__Nitrosopumilaceae,,,0be4fcbf319554548185f5fae4bbf870,
4a96261b6b39f95118d8e923a9a7a0af,D_0__Bacteria,D_0__Bacteria,,,,,,,4a96261b6b39f95118d8e923a9a7a0af,
296f1cdf6fdf070d41eb761a55d9b564,D_0__Bacteria,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Lachnospirales,D_4__Lachnospiraceae,,,296f1cdf6fdf070d41eb761a55d9b564,
785706251dcfd2fccd4ffcb968884883,D_0__Bacteria,D_0__Bacteria,,,,,,,785706251dcfd2fccd4ffcb968884883,
063d13775da9b8fa38ff97bb8474b503,D_0__Bacteria,D_0__Bacteria,,,,,,,063d13775da9b8fa38ff97bb8474b503,
61b31c23c977fd6f5331f8601b106bef,D_0__Bacteria,D_0__Bacteria,,,,,,,61b31c23c977fd6f5331f8601b106bef,
0a6b3be7884ed22d86c1d9d1ca62d2e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,0a6b3be7884ed22d86c1d9d1ca62d2e9,
57eba257be16849b44ec498cbd6ff1e8,D_0__Bacteria,D_0__Bacteria,,,,,,,57eba257be16849b44ec498cbd6ff1e8,
7a2a525a41c8adb4d76cbe73ef249920,D_0__Bacteria,D_0__Bacteria,,,,,,,7a2a525a41c8adb4d76cbe73ef249920,
fdb1a0ab3dc5e26ae756a2043b8e47dc,D_0__Bacteria,D_0__Bacteria,,,,,,,fdb1a0ab3dc5e26ae756a2043b8e47dc,
4716dace0af9a24493d59d4b8499fe3e,D_0__Bacteria,D_0__Bacteria,,,,,,,4716dace0af9a24493d59d4b8499fe3e,
323423b2b901fddbcad4ea14a3613d95,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,323423b2b901fddbcad4ea14a3613d95,
613d8043b67d82e9f32f792daa991038,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,613d8043b67d82e9f32f792daa991038,
0c8ad7449c807afae231adb06a832c55,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,0c8ad7449c807afae231adb06a832c55,
f3bb38906073ef134358498576bc39be,D_0__Bacteria,D_0__Bacteria,,,,,,,f3bb38906073ef134358498576bc39be,
6a3ea810e95d4ce55f84e665b6405419,D_0__Bacteria,D_0__Bacteria,,,,,,,6a3ea810e95d4ce55f84e665b6405419,
d832268970a0bb0473e14635a871b11b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,d832268970a0bb0473e14635a871b11b,
ea6936ae2c6f1145caf444d72381f48e,D_0__Bacteria,D_0__Bacteria,,,,,,,ea6936ae2c6f1145caf444d72381f48e,
3c3f9c14089b46806d90621e2e7a283b,D_0__Bacteria,D_0__Bacteria,,,,,,,3c3f9c14089b46806d90621e2e7a283b,
c7bf4c0cce2b01174d7e91cbb05a0faf,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,c7bf4c0cce2b01174d7e91cbb05a0faf,
878f1e21a6c264d154a5f9602222e1f0,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,878f1e21a6c264d154a5f9602222e1f0,
b701b4da0657bce9aa2dbe03a61421e9,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Psychromonadaceae,,,b701b4da0657bce9aa2dbe03a61421e9,
d98fe34c55ccaddaf775414876fe490c,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,d98fe34c55ccaddaf775414876fe490c,
71bcab1ed76f3fbdbf65cdaa1fa2b740,D_0__Bacteria,D_0__Bacteria,,,,,,,71bcab1ed76f3fbdbf65cdaa1fa2b740,
913270c9c7f2e0821b9085c80a475f69,D_0__Bacteria,D_0__Bacteria,,,,,,,913270c9c7f2e0821b9085c80a475f69,
5b28be8a48afa080ecbee115bba46908,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,5b28be8a48afa080ecbee115bba46908,
b1f7e1315c9941c2c551ce6079f635ad,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,b1f7e1315c9941c2c551ce6079f635ad,
e20d33937eee7fda4c2cc77a6ab05b80,D_0__Bacteria,D_0__Bacteria,,,,,,,e20d33937eee7fda4c2cc77a6ab05b80,
dcbefd1b0e2c2d64f28dbfad28edd8cc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,dcbefd1b0e2c2d64f28dbfad28edd8cc,
b41d6e2648214f05a09037768b8fcc00,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,,,,,b41d6e2648214f05a09037768b8fcc00,
86f1f017c969170f6e08f4d089cd2fdf,D_0__Bacteria,D_0__Bacteria,D_1__Desulfobacterota,D_2__Desulfobacteria,D_3__Desulfobacterales,D_4__Desulfosarcinaceae,,,86f1f017c969170f6e08f4d089cd2fdf,
81a58a279af9aa5e2bd0e09a9331db5d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,81a58a279af9aa5e2bd0e09a9331db5d,
becf21e8f364a0a9bb87c13ef06e4bcc,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,becf21e8f364a0a9bb87c13ef06e4bcc,
cb082111b05a742b3624982428abbc7c,D_0__Bacteria,D_0__Bacteria,,,,,,,cb082111b05a742b3624982428abbc7c,
3d1de91ced10ad876720abc4dcec4a5b,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,,,,,,3d1de91ced10ad876720abc4dcec4a5b,
cc5ad3f476e730c0f0045c9563956ea4,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,,,,,cc5ad3f476e730c0f0045c9563956ea4,
52756a715216a48a3e95d58dc498719c,D_0__Bacteria,D_0__Bacteria,,,,,,,52756a715216a48a3e95d58dc498719c,
562e6164af5ef8f9126cd004a79cffa8,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,562e6164af5ef8f9126cd004a79cffa8,
88c39906295c7ead39fa2a55b3a5537f,D_0__Bacteria,D_0__Bacteria,,,,,,,88c39906295c7ead39fa2a55b3a5537f,
830cd7c3ffdbae4255f5aa54df6e821a,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,,,,,830cd7c3ffdbae4255f5aa54df6e821a,
7d2534548d80e88829d19597a1c2d27d,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__SAR11_clade,,,,7d2534548d80e88829d19597a1c2d27d,
aaa4afcd1de2aa0b44a1e740087fba3a,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,aaa4afcd1de2aa0b44a1e740087fba3a,
71de667ff4930db080f34b931b21c465,D_0__Bacteria,D_0__Bacteria,D_1__Bacteroidota,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,,,71de667ff4930db080f34b931b21c465,
c4165eed030f9f4e18b0cb65a38849ed,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Oceanospirillales,D_4__Nitrincolaceae,,,c4165eed030f9f4e18b0cb65a38849ed,
ee407a139c98f53a47e4770337228b11,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Alteromonadales,D_4__Colwelliaceae,,,ee407a139c98f53a47e4770337228b11,
edc8f72e4310c3cd38b6bb139cdee6b1,D_0__Bacteria,D_0__Bacteria,,,,,,,edc8f72e4310c3cd38b6bb139cdee6b1,
5a03dd21a2ed5292f18db341c8bddcd5,D_0__Bacteria,D_0__Bacteria,,,,,,,5a03dd21a2ed5292f18db341c8bddcd5,
9c8f3be72cf8f24a7d705ebfc5965f0c,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,9c8f3be72cf8f24a7d705ebfc5965f0c,
f510b21b4cdddf3380af21c257b06e4e,D_0__Bacteria,D_0__Bacteria,,,,,,,f510b21b4cdddf3380af21c257b06e4e,
5dd785f289171623fa6699493d053755,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,,,,,5dd785f289171623fa6699493d053755,
684f26107770f5aa9c58333a9db42615,D_0__Bacteria,D_0__Bacteria,,,,,,,684f26107770f5aa9c58333a9db42615,
4741aff28b73ebb4d6a964f6755d4be2,D_0__Bacteria,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,,,4741aff28b73ebb4d6a964f6755d4be2,
96dece481bdfa40e3d7dc424cf759b79,D_0__Bacteria,D_0__Bacteria,,,,,,,96dece481bdfa40e3d7dc424cf759b79,
